App;Title;Begin;End;Activity;Case
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:50;23-3-2023 16:50;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:50;23-3-2023 16:50;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:50;23-3-2023 16:50;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:50;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:51;23-3-2023 16:51;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:51;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:52;23-3-2023 16:52;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:52;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:53;23-3-2023 16:53;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:53;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 16:54;23-3-2023 16:54;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:54;23-3-2023 16:55;Communicating about events;ECIS conference 2023
Google Chrome;New Tab - Google Chrome;23-3-2023 16:55;23-3-2023 16:55;Communicating about events;ECIS conference 2023
Google Chrome;dear fellow academic - Google Zoeken - Google Chrome;23-3-2023 16:55;23-3-2023 16:55;Communicating about events;ECIS conference 2023
Google Chrome;adressing fellow academics - Google Zoeken - Google Chrome;23-3-2023 16:55;23-3-2023 16:56;Communicating about events;ECIS conference 2023
Google Chrome;How to address other academics by email? - Google Chrome;23-3-2023 16:56;23-3-2023 16:56;Communicating about events;ECIS conference 2023
Google Chrome;INTERESTING Synonyms: 59 Synonyms & Antonyms for INTERESTING | Thesaurus.com - Google Chrome;23-3-2023 16:56;23-3-2023 16:56;Communicating about events;ECIS conference 2023
Google Chrome;letter on behalf of - Dutch translation – Linguee - Google Chrome;23-3-2023 16:56;23-3-2023 16:56;Communicating about events;ECIS conference 2023
Google Chrome;PODS4H – Process-Oriented Data Science for Healthcare - Google Chrome;23-3-2023 16:56;23-3-2023 16:56;Communicating about events;ECIS conference 2023
Google Chrome;co-located with - Google Zoeken - Google Chrome;23-3-2023 16:56;23-3-2023 16:57;Communicating about events;ECIS conference 2023
Google Chrome;ECIS 2023 | Workarounds in Information Systems - Google Chrome;23-3-2023 16:57;23-3-2023 16:57;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:57;23-3-2023 16:57;Communicating about events;ECIS conference 2023
Google Chrome;ECIS 2023 | Workarounds in Information Systems - Google Chrome;23-3-2023 16:57;23-3-2023 16:57;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 16:57;23-3-2023 17:00;Communicating about events;ECIS conference 2023
Windows Shell Experience Host;Date and Time Information;23-3-2023 17:00;23-3-2023 17:00;Communicating about events;ECIS conference 2023
Microsoft Outlook;Invitation to participate in ECIS workshop on workarounds - Message (HTML) ;23-3-2023 17:00;23-3-2023 17:01;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:01;23-3-2023 17:01;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:01;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Windows Explorer;ECIS workshop;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Excel;Excel;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:03;23-3-2023 17:03;Communicating about events;ECIS conference 2023
Microsoft Excel;NO_TITLE;23-3-2023 17:03;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Excel;NO_TITLE;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Excel;NO_TITLE;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Outlook;Postvak IN - i.m.beerepoot@uu.nl - Outlook;23-3-2023 17:04;23-3-2023 17:04;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:04;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;ECIS 2023 | Workarounds in Information Systems - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;https://www.linkedin.com/feed/ - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;LinkedIn - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;(2) Feed | LinkedIn - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;(2) Dr. ***name65*** | LinkedIn - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;(2) Zoeken | LinkedIn - Google Chrome;23-3-2023 17:05;23-3-2023 17:05;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name68***"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:05;23-3-2023 17:06;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name68*** mannheim"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:06;23-3-2023 17:06;Communicating about events;ECIS conference 2023
Google Chrome;(2) LinkedIn - Google Chrome;23-3-2023 17:06;23-3-2023 17:06;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name68*** | LinkedIn - Google Chrome;23-3-2023 17:06;23-3-2023 17:06;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name51***"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:06;23-3-2023 17:06;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name51*** | LinkedIn - Google Chrome;23-3-2023 17:06;23-3-2023 17:07;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name68*** | LinkedIn - Google Chrome;23-3-2023 17:07;23-3-2023 17:07;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name51*** | LinkedIn - Google Chrome;23-3-2023 17:07;23-3-2023 17:07;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name51*** | LinkedIn - Google Chrome;23-3-2023 17:07;23-3-2023 17:07;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name11***"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:07;23-3-2023 17:07;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name11*** | LinkedIn - Google Chrome;23-3-2023 17:07;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;***name11*** bremen - Google Zoeken - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;(17) ***name11*** - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;‪***name11***‬ - ‪Google Scholar‬ - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;Artikel ansehen - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;The social dilemma of big data: Donating personal data to promote social welfare - ScienceDirect - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;https://www.sciencedirect.com/sdfe/reader/pii/S1471772723000064/pdf - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;Elsevier Enhanced Reader - Google Chrome;23-3-2023 17:08;23-3-2023 17:08;Communicating about events;ECIS conference 2023
Google Chrome;The social dilemma of big data: Donating personal data to promote social welfare | Elsevier Enhanced Reader - Google Chrome;23-3-2023 17:08;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Microsoft Excel;Invitations - Excel;23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;The social dilemma of big data: Donating personal data to promote social welfare | Elsevier Enhanced Reader - Google Chrome;23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;LinkedIn - Google Chrome;23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;(2) Feed | LinkedIn - Google Chrome;23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name49***"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;(2) Zoeken | LinkedIn - Google Chrome;23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;"(2) ""***name49***"" | Zoeken | LinkedIn - Google Chrome";23-3-2023 17:09;23-3-2023 17:09;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name49*** | LinkedIn - Google Chrome;23-3-2023 17:09;23-3-2023 17:10;Communicating about events;ECIS conference 2023
Google Chrome;Google Scholar - Google Chrome;23-3-2023 17:10;23-3-2023 17:10;Communicating about events;ECIS conference 2023
Google Chrome;***name49*** workarounds - Google Scholar - Google Chrome;23-3-2023 17:10;23-3-2023 17:10;Communicating about events;ECIS conference 2023
Google Chrome;***name49*** - Google Scholar - Google Chrome;23-3-2023 17:10;23-3-2023 17:10;Communicating about events;ECIS conference 2023
Google Chrome;(2) ***name49*** | LinkedIn - Google Chrome;23-3-2023 17:10;23-3-2023 17:10;Communicating about events;ECIS conference 2023
